course_title;url;price;num_subscribers;num_reviews;num_lectures;level;Rating;content_duration;published_timestamp;subject
Learn Acoustic Guitar for Worship;https://www.udemy.com/learn-acoustic-guitar-for-worship/;40;86;18;26;All Levels;56;2;23/1/17 10:32;Musical Instruments
Learn Acoustic Guitar for Worship;https://www.udemy.com/learn-acoustic-guitar-for-worship/;40;86;18;26;All Levels;56;2;23/1/17 10:32;Musical Instruments
Learn Adobe Illustrator and Premiere Pro in 1 hour;https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/;20;1;0;19;Beginner Level;95;1;1/6/17 19:18;Graphic Design
Learn Adobe Illustrator and Premiere Pro in 1 hour;https://www.udemy.com/learn-adobe-illustrator-and-premiere-pro-in-1-hour/;20;1;0;19;Beginner Level;95;1;1/6/17 19:18;Graphic Design
Learn Adobe Illustrator CC - All Essentials In 1 Hour!;https://www.udemy.com/learn-adobe-illustrator-cc-all-essentials-in-1-hour/;55;324;7;14;Intermediate Level;14;1;28/2/17 19:56;Graphic Design
Learn Adobe Illustrator CC - All Essentials In 1 Hour!;https://www.udemy.com/learn-adobe-illustrator-cc-all-essentials-in-1-hour/;55;324;7;14;Intermediate Level;14;1;28/2/17 19:56;Graphic Design
Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing;https://www.udemy.com/learn-adobe-illustrator-semi-automatic-mandalas-drawing/;200;1076;15;15;All Levels;42;1;22/5/17 17:53;Graphic Design
Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing;https://www.udemy.com/learn-adobe-illustrator-semi-automatic-mandalas-drawing/;200;1076;15;15;All Levels;42;1;22/5/17 17:53;Graphic Design
Learn Adobe InDesign from Scratch;https://www.udemy.com/learn-adobe-indesign-from-scratch/;40;6;2;46;All Levels;94;45;20/6/16 10:34;Graphic Design
Learn Adobe InDesign from Scratch;https://www.udemy.com/learn-adobe-indesign-from-scratch/;40;6;2;46;All Levels;94;45;20/6/16 10:34;Graphic Design
Learn Adobe Photoshop from scratch to professional;https://www.udemy.com/learn-adobe-photoshop-hot-skill-of-today/;20;1276;3;19;Beginner Level;97;35;5/4/17 16:50;Graphic Design
Learn Adobe Photoshop from scratch to professional;https://www.udemy.com/learn-adobe-photoshop-hot-skill-of-today/;20;1276;3;19;Beginner Level;97;35;5/4/17 16:50;Graphic Design
Learn Adobe Photoshop in 1 Hour;https://www.udemy.com/learn-adobe-photoshop-in-1-hour/;50;1235;15;10;Expert Level;97;1;7/7/15 18:16;Graphic Design
Learn Adobe Photoshop in 1 Hour;https://www.udemy.com/learn-adobe-photoshop-in-1-hour/;50;1235;15;10;Expert Level;97;1;7/7/15 18:16;Graphic Design
Learn Advanced Photoshop Selections;https://www.udemy.com/learn-advanced-photoshop-selections/;25;661;4;10;Beginner Level;94;15;7/2/16 17:55;Graphic Design
Learn Advanced Photoshop Selections;https://www.udemy.com/learn-advanced-photoshop-selections/;25;661;4;10;Beginner Level;94;15;7/2/16 17:55;Graphic Design
Learn After Effects and master 3d layers in after effects;https://www.udemy.com/the-basics-of-after-effects/;20;987;2;29;All Levels;76;15;23/2/15 3:05;Graphic Design
Learn Ajax and jquery with PHP;https://www.udemy.com/learn-ajax-and-jquery-with-php/;20;2964;8;9;All Levels;8;15;7/1/16 12:31;Subject: Web Development
Learn Ajax and jquery with PHP;https://www.udemy.com/learn-ajax-and-jquery-with-php/;20;2964;8;9;All Levels;8;15;7/1/16 12:31;Web Development
Learn all Piano Chords in all Piano Scales with logic;https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/;45;969;2;17;All Levels;29;1;4/6/17 13:56;Musical Instruments
Learn all Piano Chords in all Piano Scales with logic;https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/;45;969;2;17;All Levels;29;1;4/6/17 13:56;Musical Instruments
Learn and Build using Polymer;https://www.udemy.com/learn-and-build-using-polymer/;40;513;169;48;Expert Level;78;35;30/12/15 11:41;Subject: Web Development
Learn and Build using Polymer;https://www.udemy.com/learn-and-build-using-polymer/;40;513;169;48;Expert Level;78;35;30/12/15 11:41;Web Development
Learn and Earn with HTML & CSS;https://www.udemy.com/learn-and-earn-with-html-css/;20;9349;206;69;Intermediate Level;81;4;11/3/16 15:11;Subject: Web Development
Learn and Earn with HTML & CSS;https://www.udemy.com/learn-and-earn-with-html-css/;20;9349;206;69;Intermediate Level;81;4;11/3/16 15:11;Web Development
Learn and Master the Basics of Finance;https://www.udemy.com/finance-101/;20;43;17;39;All Levels;11;3;25/9/16 15:37;Business Finance
Learn and Master the Basics of Finance;https://www.udemy.com/finance-101/;20;43;17;39;All Levels;11;3;25/9/16 15:37;Business Finance
Learn and Understand AngularJS;https://www.udemy.com/learn-angularjs/;175;59361;11580;55;Beginner Level;87;7;23/9/14 19:57;Subject: Web Development
Learn and Understand AngularJS;https://www.udemy.com/learn-angularjs/;175;59361;11580;55;Beginner Level;87;7;23/9/14 19:57;Web Development
Learn and Understand NodeJS;https://www.udemy.com/understand-nodejs/;195;58208;11123;98;Beginner Level;73;13;31/8/15 16:07;Subject: Web Development
Learn and Understand NodeJS;https://www.udemy.com/understand-nodejs/;195;58208;11123;98;Beginner Level;73;13;31/8/15 16:07;Web Development
Learn and Understand React;https://www.udemy.com/learn-and-understand-react-and-redux-i/;30;4848;105;123;All Levels;99;165;23/3/17 11:20;Subject: Web Development
Learn and Understand React;https://www.udemy.com/learn-and-understand-react-and-redux-i/;30;4848;105;123;All Levels;99;165;23/3/17 11:20;Web Development
Learn Angular 2 Development By Building 12 Apps;https://www.udemy.com/learn-angular-2-development-by-building-10-apps/;50;5143;941;80;Beginner Level;66;12;1/7/16 16:20;Subject: Web Development
Learn Angular 2 Development By Building 12 Apps;https://www.udemy.com/learn-angular-2-development-by-building-10-apps/;50;5143;941;80;Beginner Level;66;12;1/7/16 16:20;Web Development
Learn Angular 2 from Beginner to Advanced;https://www.udemy.com/learn-angular-2-from-beginner-to-advanced/;195;32696;526;67;Beginner Level;7;10;6/10/16 19:25;Subject: Web Development
Learn Angular 2 from Beginner to Advanced;https://www.udemy.com/learn-angular-2-from-beginner-to-advanced/;195;32696;526;67;Beginner Level;7;10;6/10/16 19:25;Web Development
Learn Angular 4 from Scratch;https://www.udemy.com/learn-angular-from-scratch/;0;8693;522;11;All Levels;24;15;1/5/17 21:38;Subject: Web Development
Learn Angular 4 from Scratch;https://www.udemy.com/learn-angular-from-scratch/;0;8693;522;11;All Levels;24;15;1/5/17 21:38;Web Development
Learn AngularJS Step By Step;https://www.udemy.com/maruti-angularjs/;20;18777;1112;21;Beginner Level;88;15;6/7/15 19:08;Subject: Web Development
Learn AngularJS Step By Step;https://www.udemy.com/maruti-angularjs/;20;18777;1112;21;Beginner Level;88;15;6/7/15 19:08;Web Development
Learn animation using CSS3, Javascript and HTML5;https://www.udemy.com/animating-css-javascript/;40;1468;54;18;All Levels;8;25;24/3/15 13:43;Web Development
Learn ASP NET MVC 5 step by step;https://www.udemy.com/maruti-mvc5/;20;1428;91;32;All Levels;9;3;6/10/15 14:00;Subject: Web Development
Learn ASP NET MVC 5 step by step;https://www.udemy.com/maruti-mvc5/;20;1428;91;32;All Levels;9;3;6/10/15 14:00;Web Development
Learn ASP.Net Web API 2 for Absolute Beginner;https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/;30;1355;14;29;All Levels;76;35;29/3/17 19:14;Subject: Web Development
Learn ASP.Net Web API 2 for Absolute Beginner;https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/;30;1355;14;29;All Levels;76;35;29/3/17 19:14;Web Development
Learn Authentication With ASP.NET Identity Security 2017;https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/;50;305;45;13;All Levels;98;2;26/2/16 12:41;Subject: Web Development
Learn Authentication With ASP.NET Identity Security 2017;https://www.udemy.com/learn-authentication-with-aspnet-identity-security-2016/;50;305;45;13;All Levels;98;2;26/2/16 12:41;Web Development
Learn Azure Cloud Step by Step;https://www.udemy.com/marutiazure/;20;791;29;24;Beginner Level;32;25;8/2/16 12:29;Subject: Web Development
Learn Azure Cloud Step by Step;https://www.udemy.com/marutiazure/;20;791;29;24;Beginner Level;32;25;8/2/16 12:29;Web Development
Learn Basic Concepts of Economics Step by Step - Complete;https://www.udemy.com/introduction-to-economics-for-beginners/;150;2801;6;25;Beginner Level;96;15;16/8/15 11:36;Business Finance
Learn Basic Concepts of Economics Step by Step - Complete;https://www.udemy.com/introduction-to-economics-for-beginners/;150;2801;6;25;Beginner Level;96;15;16/8/15 11:36;Business Finance
Learn Basics Of Adobe Illustrator;https://www.udemy.com/learn-basics-of-adobe-illustrator-under-30-minutes/;25;1401;30;12;All Levels;95;7;12/9/16 14:15;Graphic Design
Learn Basics Of Adobe Illustrator;https://www.udemy.com/learn-basics-of-adobe-illustrator-under-30-minutes/;25;1401;30;12;All Levels;95;7;12/9/16 14:15;Graphic Design
Learn basics of HTML in 30 Minutes;https://www.udemy.com/learn-basics-of-html/;20;945;17;11;Intermediate Level;89;55;2/9/16 11:37;Subject: Web Development
Learn basics of HTML in 30 Minutes;https://www.udemy.com/learn-basics-of-html/;20;945;17;11;Intermediate Level;89;55;2/9/16 11:37;Web Development
Learn Basics of South Indian Carnatic Flute - Level 2;https://www.udemy.com/carnatic-flute-basics/;180;152;21;91;All Levels;2;45;3/3/16 16:20;Musical Instruments
Learn Basics of South Indian Carnatic Flute - Level 2;https://www.udemy.com/carnatic-flute-basics/;180;152;21;91;All Levels;2;45;3/3/16 16:20;Musical Instruments
Learn basics of South Indian Carnatic Flute Step by Step;https://www.udemy.com/carnatic-flute/;150;380;113;49;Beginner Level;18;4;15/4/15 11:33;Musical Instruments
Learn basics of South Indian Carnatic Flute Step by Step;https://www.udemy.com/carnatic-flute/;150;380;113;49;Beginner Level;18;4;15/4/15 11:33;Musical Instruments
Learn BASS GUITAR- Have Fun, Amaze Your Friends- It's Easy!;https://www.udemy.com/bassguitar/;100;1605;19;52;All Levels;96;2;12/2/15 22:27;Musical Instruments
Learn Beethoven's Fur Elise on Piano;https://www.udemy.com/furelise/;20;1582;11;6;All Levels;1;483333333;12/6/14 19:34;Musical Instruments
Learn Beethoven's Fur Elise on Piano;https://www.udemy.com/furelise/;20;1582;11;6;All Levels;1;483333333;12/6/14 19:34;Musical Instruments
Learn Blender 3D  - The introduction course;https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/;100;739;12;15;All Levels;94;15;18/8/16 19:52;Graphic Design
Learn Blender 3D - The introduction course;https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/;100;739;12;15;All Levels;94;15;18/8/16 19:52;Graphic Design
Learn Blender 3D - The materials and texture course;https://www.udemy.com/learn-blender-3d-the-materials-and-texture-course/;200;711;48;105;Beginner Level;94;125;8/8/16 17:30;Graphic Design
Learn Blender 3D - The materials and texture course;https://www.udemy.com/learn-blender-3d-the-materials-and-texture-course/;200;711;48;105;Beginner Level;94;125;8/8/16 17:30;Graphic Design
Learn Bookkeeping From Scratch;https://www.udemy.com/bookkeeping/;20;168;2;21;All Levels;76;3;5/11/14 16:43;Business Finance
Learn Bookkeeping From Scratch;https://www.udemy.com/bookkeeping/;20;168;2;21;All Levels;76;3;5/11/14 16:43;Business Finance
Learn Bootstrap 4 by Example;https://www.udemy.com/learn-bootstrap-4-by-example/;0;5542;54;9;All Levels;18;1;12/6/17 15:30;Subject: Web Development
Learn Bootstrap 4 by Example;https://www.udemy.com/learn-bootstrap-4-by-example/;0;5542;54;9;All Levels;18;1;12/6/17 15:30;Web Development
Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework;https://www.udemy.com/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/;200;279;37;119;All Levels;98;10;24/4/17 19:57;Subject: Web Development
Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework;https://www.udemy.com/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/;200;279;37;119;All Levels;98;10;24/4/17 19:57;Web Development
Learn Bootstrap And Make Responsive Websites;https://www.udemy.com/learn-bootstrap-and-make-responsive-websites/;25;1605;10;32;Beginner Level;95;35;11/6/17 14:03;Subject: Web Development
Learn Bootstrap And Make Responsive Websites;https://www.udemy.com/learn-bootstrap-and-make-responsive-websites/;25;1605;10;32;Beginner Level;95;35;11/6/17 14:03;Web Development
Learn Bootstrap Development By Building 10 Projects;https://www.udemy.com/learn-bootstrap-development-by-building-10-projects/;60;14813;1358;74;Beginner Level;15;135;23/2/15 7:04;Web Development
Learn Bootstrap3 With Multi Purposes Single Page Layout;https://www.udemy.com/single-page-layout-with-bootstrap/;0;4503;146;122;All Levels;89;21;16/2/16 16:59;Subject: Web Development
Learn Bootstrap3 With Multi Purposes Single Page Layout;https://www.udemy.com/single-page-layout-with-bootstrap/;0;4503;146;122;All Levels;89;21;16/2/16 16:59;Web Development
Learn BuddyPress: Build A Social Network with WordPress;https://www.udemy.com/learn-buddypress-build-a-social-network-with-wordpress/;20;1299;15;23;All Levels;76;1;29/1/15 0:32;Subject: Web Development
Learn BuddyPress: Build A Social Network with WordPress;https://www.udemy.com/learn-buddypress-build-a-social-network-with-wordpress/;20;1299;15;23;All Levels;76;1;29/1/15 0:32;Web Development
Learn Building Your Own Website Without Coding;https://www.udemy.com/learn-building-your-own-website-without-coding/;50;7660;7;19;All Levels;8;2;20/3/14 20:53;Subject: Web Development
Learn Building Your Own Website Without Coding;https://www.udemy.com/learn-building-your-own-website-without-coding/;50;7660;7;19;All Levels;8;2;20/3/14 20:53;Web Development
Learn Business Finance: Win more work as a Business Coach;https://www.udemy.com/essential-business-finance-for-coaches-and-consultants/;20;741;4;22;All Levels;7;2;3/1/16 17:45;Business Finance
Learn Business Finance: Win more work as a Business Coach;https://www.udemy.com/essential-business-finance-for-coaches-and-consultants/;20;741;4;22;All Levels;7;2;3/1/16 17:45;Business Finance
Learn by Doing: Vue JS 2.0 the Right Way;https://www.udemy.com/learn-by-doing-vue-js-2-the-right-way/;95;1087;220;32;All Levels;96;35;7/11/16 12:53;Subject: Web Development
Learn by Doing: Vue JS 2.0 the Right Way;https://www.udemy.com/learn-by-doing-vue-js-2-the-right-way/;95;1087;220;32;All Levels;96;35;7/11/16 12:53;Web Development
Learn by Example : ReactJS;https://www.udemy.com/learn-by-example-reactjs/;50;1496;37;74;Beginner Level;96;75;27/12/16 14:39;Subject: Web Development
Learn by Example : ReactJS;https://www.udemy.com/learn-by-example-reactjs/;50;1496;37;74;Beginner Level;96;75;27/12/16 14:39;Web Development
Learn By Example: Angular JS;https://www.udemy.com/learn-by-example-angular-js/;50;1515;32;60;All Levels;96;7;22/8/16 14:36;Subject: Web Development
Learn By Example: Angular JS;https://www.udemy.com/learn-by-example-angular-js/;50;1515;32;60;All Levels;96;7;22/8/16 14:36;Web Development
Learn By Example: jQuery;https://www.udemy.com/learn-by-example-jquery/;50;1702;49;78;All Levels;59;7;19/9/16 16:27;Subject: Web Development
Learn By Example: jQuery;https://www.udemy.com/learn-by-example-jquery/;50;1702;49;78;All Levels;59;7;19/9/16 16:27;Web Development
Learn By Example: PHP For Dynamic Websites;https://www.udemy.com/learn-by-example-php-for-dynamic-websites/;50;1439;10;77;Beginner Level;84;13;6/4/16 14:52;Subject: Web Development
Learn By Example: PHP For Dynamic Websites;https://www.udemy.com/learn-by-example-php-for-dynamic-websites/;50;1439;10;77;Beginner Level;84;13;6/4/16 14:52;Web Development
Learn By Example: The Foundations of HTML, CSS & Javascript;https://www.udemy.com/learn-by-example-html-css-javascript/;50;1724;72;94;All Levels;72;13;29/2/16 18:04;Web Development
Learn Call Options and Put Options - Introduction to Options;https://www.udemy.com/learn-options-trading-introduction-call-put-options/;60;1017;74;20;All Levels;9;3;15/2/13 15:43;Business Finance
Learn Call Options and Put Options - Introduction to Options;https://www.udemy.com/learn-options-trading-introduction-call-put-options/;60;1017;74;20;All Levels;9;3;15/2/13 15:43;Business Finance
Learn Calligraphy, Handwriting animation wz After Effects;https://www.udemy.com/animate_calligraphy_art/;40;116;1;18;All Levels;98;25;3/11/16 16:56;Graphic Design
Learn Cinema 4D: Create an Abstract Background;https://www.udemy.com/create-an-abstract-background/;20;2004;4;9;Beginner Level;29;566666667;22/2/17 18:08;Graphic Design
Learn Cinema 4D: Create an Abstract Background;https://www.udemy.com/create-an-abstract-background/;20;2004;4;9;Beginner Level;29;566666667;22/2/17 18:08;Graphic Design
Learn Coding as RF or Telecom Engineer - Build Real Program;https://www.udemy.com/learn-coding-as-rf-or-telecom-engineer-build-real-program/;25;1006;4;8;All Levels;89;2;22/6/17 11:28;Subject: Web Development
Learn Coding as RF or Telecom Engineer - Build Real Program;https://www.udemy.com/learn-coding-as-rf-or-telecom-engineer-build-real-program/;25;1006;4;8;All Levels;89;2;22/6/17 11:28;Web Development
Learn Comic Book Color Flatting! (Coloring Assistant role);https://www.udemy.com/flatting/;0;946;3;6;All Levels;74;666666667;20/6/17 12:57;Graphic Design
Learn Comic Book Color Flatting! (Coloring Assistant role);https://www.udemy.com/flatting/;0;946;3;6;All Levels;74;666666667;20/6/17 12:57;Graphic Design
Learn Complete Web Development From Scratch;https://www.udemy.com/learn-complete-web-development-from-scratch/;40;14074;106;46;All Levels;66;12;23/10/13 4:23;Subject: Web Development
Learn Complete Web Development From Scratch;https://www.udemy.com/learn-complete-web-development-from-scratch/;40;14074;106;46;All Levels;66;12;23/10/13 4:23;Web Development
Learn Complete WordPress for Building a Professional Sites;https://www.udemy.com/learn-complete-wordpress-for-building-a-professional-sites/;80;13708;92;62;All Levels;78;9;23/6/16 18:38;Subject: Web Development
Learn Complete WordPress for Building a Professional Sites;https://www.udemy.com/learn-complete-wordpress-for-building-a-professional-sites/;80;13708;92;62;All Levels;78;9;23/6/16 18:38;Web Development
Learn Corel x7 Like a Pro;https://www.udemy.com/learn-corel-x7/;20;1586;8;5;All Levels;4;516666667;4/3/16 14:00;Graphic Design
Learn Corel x7 Like a Pro;https://www.udemy.com/learn-corel-x7/;20;1586;8;5;All Levels;4;516666667;4/3/16 14:00;Graphic Design
Learn CSS Transition and Animation;https://www.udemy.com/css-transition-and-animation/;100;3757;28;20;Beginner Level;2;1;27/5/15 12:51;Subject: Web Development
Learn CSS Transition and Animation;https://www.udemy.com/css-transition-and-animation/;100;3757;28;20;Beginner Level;2;1;27/5/15 12:51;Web Development
Learn Digital Drawing in Photoshop;https://www.udemy.com/digital-drawing-in-photoshop/;20;1080;15;13;Beginner Level;76;2;12/10/15 16:21;Graphic Design
Learn Digital Drawing in Photoshop;https://www.udemy.com/digital-drawing-in-photoshop/;20;1080;15;13;Beginner Level;76;2;12/10/15 16:21;Graphic Design
Learn Drawing and Painting a Landscape with Oil Colours;https://www.udemy.com/learn-drawing-and-painting-a-landscape-with-oil-colours/;20;51;2;20;All Levels;71;2;14/1/14 15:01;Graphic Design
Learn Drawing and Painting a Landscape with Oil Colours;https://www.udemy.com/learn-drawing-and-painting-a-landscape-with-oil-colours/;20;51;2;20;All Levels;71;2;14/1/14 15:01;Graphic Design
Learn Drupal 8 - With a Live Project;https://www.udemy.com/learn-drupal-8-with-a-live-project/;55;2012;15;59;Beginner Level;99;35;16/3/17 19:11;Subject: Web Development
Learn Drupal 8 - With a Live Project;https://www.udemy.com/learn-drupal-8-with-a-live-project/;55;2012;15;59;Beginner Level;99;35;16/3/17 19:11;Web Development
Learn E-Commerce Website in PHP & MySQL From Scratch!;https://www.udemy.com/ecommerce-website-in-php-mysqli/;0;29990;1342;87;Beginner Level;95;175;10/8/14 5:27;Subject: Web Development
Learn E-Commerce Website in PHP & MySQL From Scratch!;https://www.udemy.com/ecommerce-website-in-php-mysqli/;0;29990;1342;87;Beginner Level;95;175;10/8/14 5:27;Web Development
Learn Effective HTML in No Time!;https://www.udemy.com/learn-effective-html-in-no-time/;40;1275;11;18;All Levels;76;1;12/10/15 16:38;Subject: Web Development
Learn Effective HTML in No Time!;https://www.udemy.com/learn-effective-html-in-no-time/;40;1275;11;18;All Levels;76;1;12/10/15 16:38;Web Development
Learn Essential Javascript Fundamentals - Lite;https://www.udemy.com/learn-essential-javascript-fundamentals-lite/;20;1476;27;8;All Levels;89;65;4/1/16 13:17;Subject: Web Development
Learn Essential Javascript Fundamentals - Lite;https://www.udemy.com/learn-essential-javascript-fundamentals-lite/;20;1476;27;8;All Levels;89;65;4/1/16 13:17;Web Development
Learn Express;https://www.udemy.com/learn-express/;25;1309;60;14;All Levels;78;15;1/6/15 16:34;Subject: Web Development
Learn Express;https://www.udemy.com/learn-express/;25;1309;60;14;All Levels;78;15;1/6/15 16:34;Web Development
Learn Facebook Flux Architecture for Web Applications;https://www.udemy.com/learn-facebook-flux-architecture-for-web-applications/;40;395;26;36;Beginner Level;54;65;5/11/15 16:16;Subject: Web Development
Learn Facebook Flux Architecture for Web Applications;https://www.udemy.com/learn-facebook-flux-architecture-for-web-applications/;40;395;26;36;Beginner Level;54;65;5/11/15 16:16;Web Development
Learn Financial Accounting Different;https://www.udemy.com/learn-financial-accounting-different/;20;79;1;58;All Levels;34;6;24/5/15 16:14;Business Finance
Learn Financial Accounting Different;https://www.udemy.com/learn-financial-accounting-different/;20;79;1;58;All Levels;34;6;24/5/15 16:14;Business Finance
Learn Financial Modeling from Scratch - Part 2;https://www.udemy.com/learn-financial-modeling-part-2/;50;2;1;27;All Levels;97;35;7/4/16 10:15;Business Finance
Learn Financial Modeling from Scratch - Part 2;https://www.udemy.com/learn-financial-modeling-part-2/;50;2;1;27;All Levels;97;35;7/4/16 10:15;Business Finance
Learn Financial Modeling from Scratch - Part 3;https://www.udemy.com/learn-financial-modeling-part-3/;50;2;0;22;Beginner Level;97;2;7/4/16 9:59;Business Finance
Learn Financial Modeling from Scratch - Part 3;https://www.udemy.com/learn-financial-modeling-part-3/;50;2;0;22;Beginner Level;97;2;7/4/16 9:59;Business Finance
Learn Financial Modeling from Scratch - Part1;https://www.udemy.com/learn-financial-modeling-part1/;50;7;4;29;Beginner Level;18;35;6/4/16 13:00;Business Finance
Learn Financial Modeling from Scratch - Part1;https://www.udemy.com/learn-financial-modeling-part1/;50;7;4;29;Beginner Level;18;35;6/4/16 13:00;Business Finance
Learn Flute FAST!;https://www.udemy.com/learn-flute-fast/;45;249;33;61;All Levels;2;4;2/6/15 14:50;Musical Instruments
Learn Flute FAST!;https://www.udemy.com/learn-flute-fast/;45;249;33;61;All Levels;2;4;2/6/15 14:50;Musical Instruments
Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells;https://www.udemy.com/learn-piano-christmas-song-2-play-dreamy-silver-bells/;80;1284;6;99;Beginner Level;96;2;26/10/15 16:28;Musical Instruments
Learn Fun Dreamy Piano Techniques # 2 - Play Silver Bells;https://www.udemy.com/learn-piano-christmas-song-2-play-dreamy-silver-bells/;80;1284;6;99;Beginner Level;96;2;26/10/15 16:28;Musical Instruments
Learn Fun Dreamy Piano Techniques #1 -  Play White Christmas;https://www.udemy.com/learn-piano-christmas-song-play-dreamy-piano-music-white-christmas/;80;1474;10;102;Beginner Level;43;2;20/10/15 17:41;Musical Instruments
Learn Fun Dreamy Piano Techniques #1 - Play White Christmas;https://www.udemy.com/learn-piano-christmas-song-play-dreamy-piano-music-white-christmas/;80;1474;10;102;Beginner Level;43;2;20/10/15 17:41;Musical Instruments
Learn GIMP;https://www.udemy.com/learn-gimp/;20;441;53;34;All Levels;42;65;18/5/15 16:16;Graphic Design
Learn GIMP;https://www.udemy.com/learn-gimp/;20;441;53;34;All Levels;42;65;18/5/15 16:16;Graphic Design
Learn Global Macro Trading & Investing for Retail Investor;https://www.udemy.com/gms-soros/;75;178;16;27;All Levels;7;15;15/7/16 13:23;Business Finance
Learn Global Macro Trading & Investing for Retail Investor;https://www.udemy.com/gms-soros/;75;178;16;27;All Levels;7;15;15/7/16 13:23;Business Finance
Learn Grunt with Examples: Automate Your Front End Workflow;https://www.udemy.com/learn-grunt-automate-your-front-end-workflow/;20;496;113;17;Beginner Level;97;1;19/12/14 16:38;Subject: Web Development
Learn Grunt with Examples: Automate Your Front End Workflow;https://www.udemy.com/learn-grunt-automate-your-front-end-workflow/;20;496;113;17;Beginner Level;97;1;19/12/14 16:38;Web Development
Learn Guitar in 21 Days;https://www.udemy.com/learn-guitar-in-21-days/;20;26504;192;82;All Levels;41;25;21/10/12 15:36;Musical Instruments
Learn Guitar in 21 Days;https://www.udemy.com/learn-guitar-in-21-days/;20;26504;192;82;All Levels;41;25;21/10/12 15:36;Musical Instruments
Learn Guitar The Easy Way, It's Faster;https://www.udemy.com/learn-guitar-the-easy-way-its-faster/;25;57;2;16;All Levels;7;45;14/11/13 12:47;Musical Instruments
"Learn guitar the Right way! Complete 'KickStarter course""";https://www.udemy.com/learn-guitar-the-right-way/;150;2102;33;99;Beginner Level;96;9;24/2/17 19:22;Musical Instruments
Learn Guitar: Zero to Guitar Fingerpicking in 30 days;https://www.udemy.com/zero-to-guitar-fingerpicking/;50;1495;26;36;All Levels;78;25;27/12/16 22:33;Musical Instruments
Learn Guitar: Zero to Guitar Fingerpicking in 30 days;https://www.udemy.com/zero-to-guitar-fingerpicking/;50;1495;26;36;All Levels;78;25;27/12/16 22:33;Musical Instruments
Learn Gulp, The Streaming Build System;https://www.udemy.com/gulp-101/;25;1305;38;16;Beginner Level;21;15;19/4/15 15:34;Web Development
LEARN HARMONICA, amaze your friends and have fun - it's easy;https://www.udemy.com/benhewlettharmonicatuitionultimate-harmonica-course/;200;8857;718;131;Beginner Level;43;155;27/4/14 11:25;Musical Instruments
Learn How To Become a Web Developer From Scratch;https://www.udemy.com/learn-how-to-become-a-front-end-web-developer-from-scratch/;200;7062;72;172;Beginner Level;61;11;28/5/17 14:38;Subject: Web Development
Learn How To Become a Web Developer From Scratch;https://www.udemy.com/learn-how-to-become-a-front-end-web-developer-from-scratch/;200;7062;72;172;Beginner Level;61;11;28/5/17 14:38;Web Development
Learn How To Build A Professional Web Site By Using Joomla;https://www.udemy.com/learn-how-to-build-a-professional-web-site-by-using-joomla/;70;7184;22;29;All Levels;34;4;11/8/16 16:03;Subject: Web Development
Learn How To Build A Professional Web Site By Using Joomla;https://www.udemy.com/learn-how-to-build-a-professional-web-site-by-using-joomla/;70;7184;22;29;All Levels;34;4;11/8/16 16:03;Web Development
Learn How To Build a Web Application Without Coding;https://www.udemy.com/learn-how-to-build-a-web-application-without-coding/;0;9364;311;10;All Levels;28;533333333;4/3/15 16:44;Subject: Web Development
Learn How To Build a Web Application Without Coding;https://www.udemy.com/learn-how-to-build-a-web-application-without-coding/;0;9364;311;10;All Levels;28;533333333;4/3/15 16:44;Web Development
Learn how to convert PSD to HTML and CSS responsive;https://www.udemy.com/learn-how-to-convert-psd-to-html-and-css-responsive/;30;5324;52;14;All Levels;47;25;10/2/17 11:51;Subject: Web Development
Learn how to convert PSD to HTML and CSS responsive;https://www.udemy.com/learn-how-to-convert-psd-to-html-and-css-responsive/;30;5324;52;14;All Levels;47;25;10/2/17 11:51;Web Development
Learn how to create a WordPress theme using Pinegrow;https://www.udemy.com/learn-how-to-create-a-wordpress-theme-using-pinegrow/;0;11812;152;19;All Levels;41;2;27/7/15 13:26;Subject: Web Development
Learn how to create a WordPress theme using Pinegrow;https://www.udemy.com/learn-how-to-create-a-wordpress-theme-using-pinegrow/;0;11812;152;19;All Levels;41;2;27/7/15 13:26;Web Development
Learn How to Create Your Own Social Network;https://www.udemy.com/create-your-own-social-network/;50;4732;5;14;All Levels;99;2;24/4/15 18:54;Subject: Web Development
Learn How to Create Your Own Social Network;https://www.udemy.com/create-your-own-social-network/;50;4732;5;14;All Levels;99;2;24/4/15 18:54;Web Development
